# Time-averaged data for fix rdfout
# TimeStep Number-of-rows
# Row c_myrdf[1] c_myrdf[2] c_myrdf[3]
51000 200
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0453056 0.0108
41 2.43 0.258576 0.0708
42 2.49 0.758497 0.2556
43 2.55 1.40653 0.615
44 2.61 2.10469 1.1784
45 2.67 2.59303 1.9048
46 2.73 2.96516 2.7732
47 2.79 2.83247 3.6396
48 2.85 2.70319 4.5024
49 2.91 2.51473 5.3392
50 2.97 2.21798 6.108
51 3.03 1.94751 6.8106
52 3.09 1.62422 7.42
53 3.15 1.44701 7.9842
54 3.21 1.24968 8.4902
55 3.27 1.15617 8.976
56 3.33 1.00014 9.4118
57 3.39 0.909243 9.8224
58 3.45 0.84967 10.2198
59 3.51 0.782864 10.5988
60 3.57 0.708449 10.9536
61 3.63 0.63192 11.2808
62 3.69 0.623125 11.6142
63 3.75 0.616736 11.955
64 3.81 0.600621 12.2976
65 3.87 0.575685 12.6364
66 3.93 0.581309 12.9892
67 3.99 0.577385 13.3504
68 4.05 0.59671 13.735
69 4.11 0.612258 14.1414
70 4.17 0.636036 14.576
71 4.23 0.632628 15.0208
72 4.29 0.697746 15.5254
73 4.35 0.717633 16.059
74 4.41 0.725718 16.6136
75 4.47 0.782021 17.2276
76 4.53 0.871071 17.93
77 4.59 0.907877 18.6816
78 4.65 0.950509 19.4892
79 4.71 1.00721 20.3672
80 4.77 1.08515 21.3374
81 4.83 1.10374 22.3492
82 4.89 1.1726 23.451
83 4.95 1.17198 24.5794
84 5.01 1.20288 25.7658
85 5.07 1.24705 27.0254
86 5.13 1.31166 28.3818
87 5.19 1.28679 29.7438
88 5.25 1.27749 31.1274
89 5.31 1.31287 32.582
90 5.37 1.26305 34.0132
91 5.43 1.27033 35.485
92 5.49 1.24187 36.9558
93 5.55 1.22822 38.4424
94 5.61 1.15955 39.8764
95 5.67 1.1114 41.2804
96 5.73 1.08235 42.6768
97 5.79 1.05685 44.069
98 5.85 0.99557 45.4078
99 5.91 0.948937 46.7102
100 5.97 0.932387 48.016
101 6.03 0.902866 49.306
102 6.09 0.880909 50.5898
103 6.15 0.851962 51.856
104 6.21 0.858412 53.1568
105 6.27 0.834682 54.4462
106 6.33 0.811312 55.7236
107 6.39 0.812477 57.0272
108 6.45 0.845146 58.4088
109 6.51 0.847774 59.8206
110 6.57 0.850873 61.2638
111 6.63 0.859279 62.748
112 6.69 0.861221 64.2626
113 6.75 0.889322 65.8548
114 6.81 0.897536 67.4904
115 6.87 0.931103 69.2172
116 6.93 0.935398 70.9824
117 6.99 0.981911 72.8676
118 7.05 0.995683 74.8122
119 7.11 1.02839 76.855
120 7.17 1.04907 78.9742
121 7.23 1.07019 81.1724
122 7.29 1.0672 83.401
123 7.35 1.09441 85.7242
124 7.41 1.09122 88.0786
125 7.47 1.11207 90.517
126 7.53 1.10492 92.9788
127 7.59 1.12746 95.531
128 7.65 1.11236 98.089
129 7.71 1.10762 100.676
130 7.77 1.10323 103.293
131 7.83 1.08962 105.918
132 7.89 1.0835 108.569
133 7.95 1.06777 111.221
134 8.01 1.05707 113.886
135 8.07 1.04273 116.554
136 8.13 1.03341 119.238
137 8.19 1.02249 121.933
138 8.25 0.991448 124.585
139 8.31 0.981016 127.247
140 8.37 0.98313 129.953
141 8.43 0.971835 132.667
142 8.49 0.948756 135.354
143 8.55 0.944678 138.068
144 8.61 0.929703 140.776
145 8.67 0.935365 143.539
146 8.73 0.933705 146.335
147 8.79 0.932069 149.165
148 8.85 0.929741 152.026
149 8.91 0.916044 154.884
150 8.97 0.926666 157.813
151 9.03 0.942606 160.834
152 9.09 0.944064 163.899
153 9.15 0.946253 167.012
154 9.21 0.960486 170.213
155 9.27 0.964085 173.469
156 9.33 0.975756 176.806
157 9.39 1.0057 180.291
158 9.45 1.00887 183.831
159 9.51 1.00659 187.408
160 9.57 1.03385 191.129
161 9.63 1.03095 194.885
162 9.69 1.0328 198.696
163 9.75 1.0499 202.618
164 9.81 1.03815 206.544
165 9.87 1.04558 210.546
166 9.93 1.04831 214.608
167 9.99 1.04167 218.693
168 10.05 1.05351 222.874
169 10.11 1.04762 227.082
170 10.17 1.04922 231.346
171 10.23 1.03666 235.609
172 10.29 1.05133 239.983
173 10.35 1.03442 244.337
174 10.41 1.02925 248.72
175 10.47 1.02812 253.149
176 10.53 1.01846 257.586
177 10.59 1.00604 262.019
178 10.65 0.994513 266.452
179 10.71 0.989968 270.914
180 10.77 0.990027 275.426
181 10.83 0.968065 279.888
182 10.89 0.980989 284.459
183 10.95 0.964707 289.004
184 11.01 0.962619 293.59
185 11.07 0.965545 298.239
186 11.13 0.967818 302.95
187 11.19 0.966734 307.707
188 11.25 0.969078 312.526
189 11.31 0.96881 317.396
190 11.37 0.971684 322.332
191 11.43 0.965483 327.288
192 11.49 0.982837 332.387
193 11.55 0.981504 337.532
194 11.61 0.976257 342.702
195 11.67 0.999506 348.051
196 11.73 0.991823 353.414
197 11.79 0.995997 358.854
198 11.85 1.00747 364.413
199 11.91 1.00821 370.032
200 11.97 1.02222 375.788
107000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00572275 0.0012
40 2.37 0.0534606 0.013
41 2.43 0.268057 0.0752
42 2.49 0.733871 0.254
43 2.55 1.4308 0.6196
44 2.61 2.10768 1.1838
45 2.67 2.61373 1.916
46 2.73 2.89756 2.7646
47 2.79 2.91681 3.6568
48 2.85 2.6587 4.5054
49 2.91 2.51534 5.3424
50 2.97 2.19028 6.1016
51 3.03 1.87101 6.7766
52 3.09 1.67912 7.4066
53 3.15 1.47214 7.9806
54 3.21 1.28376 8.5004
55 3.27 1.12761 8.9742
56 3.33 1.02722 9.4218
57 3.39 0.926516 9.8402
58 3.45 0.834276 10.2304
59 3.51 0.747335 10.5922
60 3.57 0.716836 10.9512
61 3.63 0.667842 11.297
62 3.69 0.620134 11.6288
63 3.75 0.606964 11.9642
64 3.81 0.598517 12.3056
65 3.87 0.580442 12.6472
66 3.93 0.578013 12.998
67 3.99 0.559801 13.3482
68 4.05 0.604157 13.7376
69 4.11 0.588153 14.128
70 4.17 0.617304 14.5498
71 4.23 0.655954 15.011
72 4.29 0.685301 15.5066
73 4.35 0.711177 16.0354
74 4.41 0.761572 16.6174
75 4.47 0.813098 17.2558
76 4.53 0.859662 17.949
77 4.59 0.925029 18.7148
78 4.65 0.952392 19.524
79 4.71 0.992523 20.3892
80 4.77 1.07509 21.3504
81 4.83 1.10636 22.3646
82 4.89 1.1377 23.4336
83 4.95 1.23118 24.619
84 5.01 1.22255 25.8248
85 5.07 1.25834 27.0958
86 5.13 1.26195 28.4008
87 5.19 1.26166 29.7362
88 5.25 1.27251 31.1144
89 5.31 1.28652 32.5398
90 5.37 1.27752 33.9874
91 5.43 1.28466 35.4758
92 5.49 1.22329 36.9246
93 5.55 1.21467 38.3948
94 5.61 1.15131 39.8186
95 5.67 1.10886 41.2194
96 5.73 1.08855 42.6238
97 5.79 1.06064 44.021
98 5.85 1.01461 45.3854
99 5.91 0.956223 46.6978
100 5.97 0.926817 47.9958
101 6.03 0.920503 49.311
102 6.09 0.891476 50.6102
103 6.15 0.867842 51.9
104 6.21 0.836635 53.1678
105 6.27 0.831316 54.452
106 6.33 0.832398 55.7626
107 6.39 0.810732 57.0634
108 6.45 0.825448 58.4128
109 6.51 0.854259 59.8354
110 6.57 0.82446 61.2338
111 6.63 0.8565 62.7132
112 6.69 0.881236 64.263
113 6.75 0.88396 65.8456
114 6.81 0.906316 67.4972
115 6.87 0.941132 69.2426
116 6.93 0.966451 71.0664
117 6.99 0.977328 72.9428
118 7.05 0.997117 74.8902
119 7.11 1.02003 76.9164
120 7.17 1.02501 78.987
121 7.23 1.06512 81.1748
122 7.29 1.08664 83.444
123 7.35 1.08838 85.7544
124 7.41 1.09456 88.116
125 7.47 1.11508 90.561
126 7.53 1.11004 93.0342
127 7.59 1.10193 95.5286
128 7.65 1.11576 98.0944
129 7.71 1.11593 100.701
130 7.77 1.09918 103.309
131 7.83 1.08464 105.922
132 7.89 1.07965 108.563
133 7.95 1.06036 111.196
134 8.01 1.04628 113.834
135 8.07 1.03984 116.495
136 8.13 1.01007 119.118
137 8.19 1.02014 121.807
138 8.25 1.0091 124.506
139 8.31 0.995757 127.208
140 8.37 0.987925 129.927
141 8.43 0.960018 132.608
142 8.49 0.958783 135.324
143 8.55 0.946836 138.044
144 8.61 0.939384 140.78
145 8.67 0.927782 143.52
146 8.73 0.939182 146.333
147 8.79 0.919355 149.124
148 8.85 0.932406 151.994
149 8.91 0.936175 154.914
150 8.97 0.911168 157.795
151 9.03 0.940297 160.808
152 9.09 0.9501 163.893
153 9.15 0.959749 167.05
154 9.21 0.968226 170.277
155 9.27 0.963729 173.531
156 9.33 0.981896 176.89
157 9.39 0.992766 180.33
158 9.45 1.00323 183.85
159 9.51 1.0201 187.475
160 9.57 1.03913 191.215
161 9.63 1.02469 194.949
162 9.69 1.02651 198.736
163 9.75 1.0417 202.627
164 9.81 1.03836 206.554
165 9.87 1.05263 210.583
166 9.93 1.04103 214.617
167 9.99 1.05116 218.739
168 10.05 1.06087 222.95
169 10.11 1.03945 227.124
170 10.17 1.03997 231.351
171 10.23 1.05533 235.691
172 10.29 1.03378 239.992
173 10.35 1.04069 244.373
174 10.41 1.02159 248.723
175 10.47 1.01419 253.091
176 10.53 0.998718 257.443
177 10.59 1.00459 261.87
178 10.65 0.99025 266.283
179 10.71 0.994716 270.767
180 10.77 0.991913 275.288
181 10.83 0.982819 279.817
182 10.89 0.9785 284.377
183 10.95 0.965853 288.928
184 11.01 0.981178 293.601
185 11.07 0.975762 298.3
186 11.13 0.975747 303.049
187 11.19 0.962751 307.786
188 11.25 0.960834 312.565
189 11.31 0.97462 317.464
190 11.37 0.956762 322.324
191 11.43 0.976898 327.339
192 11.49 0.977787 332.411
193 11.55 0.98925 337.597
194 11.61 0.977654 342.775
195 11.67 0.982427 348.032
196 11.73 0.996927 353.422
197 11.79 0.990615 358.833
198 11.85 1.01243 364.42
199 11.91 1.01485 370.076
200 11.97 1.00804 375.752
108000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00763033 0.0016
40 2.37 0.0471178 0.012
41 2.43 0.249095 0.0698
42 2.49 0.7429 0.2508
43 2.55 1.358 0.5978
44 2.61 2.1032 1.1608
45 2.67 2.66799 1.9082
46 2.73 2.97951 2.7808
47 2.79 2.89785 3.6672
48 2.85 2.64679 4.512
49 2.91 2.45523 5.329
50 2.97 2.25606 6.111
51 3.03 1.86879 6.7852
52 3.09 1.66313 7.4092
53 3.15 1.46137 7.979
54 3.21 1.26104 8.4896
55 3.27 1.12142 8.9608
56 3.33 1.00151 9.3972
57 3.39 0.924744 9.8148
58 3.45 0.848815 10.2118
59 3.51 0.754358 10.577
60 3.57 0.740797 10.948
61 3.63 0.670159 11.295
62 3.69 0.636208 11.6354
63 3.75 0.609136 11.972
64 3.81 0.587998 12.3074
65 3.87 0.598793 12.6598
66 3.93 0.576695 13.0098
67 3.99 0.568753 13.3656
68 4.05 0.588021 13.7446
69 4.11 0.595384 14.1398
70 4.17 0.617889 14.562
71 4.23 0.653393 15.0214
72 4.29 0.668155 15.5046
73 4.35 0.732964 16.0496
74 4.41 0.766544 16.6354
75 4.47 0.815136 17.2754
76 4.53 0.858422 17.9676
77 4.59 0.887584 18.7024
78 4.65 0.968869 19.5256
79 4.71 1.00583 20.4024
80 4.77 1.07598 21.3644
81 4.83 1.11552 22.387
82 4.89 1.13514 23.4536
83 4.95 1.16429 24.5746
84 5.01 1.22174 25.7796
85 5.07 1.24546 27.0376
86 5.13 1.25383 28.3342
87 5.19 1.27451 29.6832
88 5.25 1.32255 31.1156
89 5.31 1.29608 32.5516
90 5.37 1.26816 33.9886
91 5.43 1.27292 35.4634
92 5.49 1.22735 36.917
93 5.55 1.1998 38.3692
94 5.61 1.13805 39.7766
95 5.67 1.09398 41.1586
96 5.73 1.10514 42.5844
97 5.79 1.08448 44.013
98 5.85 1.01401 45.3766
99 5.91 0.980559 46.7224
100 5.97 0.929816 48.0246
101 6.03 0.905106 49.3178
102 6.09 0.89477 50.6218
103 6.15 0.864074 51.906
104 6.21 0.836371 53.1734
105 6.27 0.835977 54.4648
106 6.33 0.833923 55.7778
107 6.39 0.827809 57.106
108 6.45 0.822634 58.4508
109 6.51 0.861585 59.8856
110 6.57 0.816206 61.27
111 6.63 0.853142 62.7436
112 6.69 0.867931 64.27
113 6.75 0.898147 65.878
114 6.81 0.934412 67.5808
115 6.87 0.938005 69.3204
116 6.93 0.945254 71.1042
117 6.99 0.973369 72.973
118 7.05 0.993021 74.9124
119 7.11 1.02788 76.9542
120 7.17 1.03481 79.0446
121 7.23 1.05763 81.217
122 7.29 1.06347 83.4378
123 7.35 1.07114 85.7116
124 7.41 1.108 88.1022
125 7.47 1.09939 90.5128
126 7.53 1.12081 93.01
127 7.59 1.10493 95.5112
128 7.65 1.09184 98.022
129 7.71 1.10762 100.609
130 7.77 1.10247 103.225
131 7.83 1.08099 105.829
132 7.89 1.05218 108.403
133 7.95 1.07155 111.064
134 8.01 1.05016 113.711
135 8.07 1.04805 116.393
136 8.13 1.02909 119.066
137 8.19 1.02234 121.761
138 8.25 1.00117 124.438
139 8.31 0.988165 127.12
140 8.37 0.98916 129.843
141 8.43 0.963527 132.533
142 8.49 0.969728 135.28
143 8.55 0.951362 138.013
144 8.61 0.946387 140.77
145 8.67 0.936855 143.537
146 8.73 0.939916 146.352
147 8.79 0.932069 149.181
148 8.85 0.935785 152.061
149 8.91 0.938163 154.988
150 8.97 0.943935 157.972
151 9.03 0.932931 160.962
152 9.09 0.955767 164.065
153 9.15 0.971543 167.261
154 9.21 0.955085 170.444
155 9.27 0.973028 173.73
156 9.33 0.981135 177.086
157 9.39 0.98913 180.513
158 9.45 0.992397 183.995
159 9.51 1.01216 187.592
160 9.57 1.01396 191.241
161 9.63 1.03501 195.013
162 9.69 1.03204 198.821
163 9.75 1.04063 202.708
164 9.81 1.02927 206.6
165 9.87 1.04422 210.597
166 9.93 1.03887 214.623
167 9.99 1.04698 218.728
168 10.05 1.03149 222.822
169 10.11 1.03542 226.981
170 10.17 1.04051 231.21
171 10.23 1.02372 235.419
172 10.29 1.03114 239.71
173 10.35 1.02392 244.02
174 10.41 1.02958 248.404
175 10.47 1.01739 252.786
176 10.53 1.01175 257.194
177 10.59 0.993242 261.571
178 10.65 1.00335 266.043
179 10.71 0.998799 270.545
180 10.77 0.997706 275.092
181 10.83 0.983513 279.625
182 10.89 0.991804 284.247
183 10.95 0.980286 288.866
184 11.01 0.982605 293.546
185 11.07 0.989801 298.312
186 11.13 0.988361 303.123
187 11.19 0.9771 307.931
188 11.25 0.993529 312.872
189 11.31 0.96125 317.703
190 11.37 0.962747 322.594
191 11.43 0.981651 327.633
192 11.49 0.986885 332.753
193 11.55 0.976964 337.874
194 11.61 0.978258 343.056
195 11.67 0.991957 348.364
196 11.73 0.99493 353.743
197 11.79 0.993983 359.172
198 11.85 0.995143 364.663
199 11.91 0.992964 370.198
200 11.97 1.0073 375.869
109000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0453056 0.0108
41 2.43 0.247371 0.0682
42 2.49 0.74208 0.249
43 2.55 1.43471 0.6156
44 2.61 2.08601 1.174
45 2.67 2.64443 1.9148
46 2.73 2.79034 2.732
47 2.79 2.95539 3.636
48 2.85 2.76084 4.5172
49 2.91 2.46064 5.336
50 2.97 2.21509 6.1038
51 3.03 1.88875 6.7852
52 3.09 1.68125 7.416
53 3.15 1.46342 7.9866
54 3.21 1.25314 8.494
55 3.27 1.13285 8.97
56 3.33 0.996004 9.404
57 3.39 0.907471 9.8138
58 3.45 0.840691 10.207
59 3.51 0.77708 10.5832
60 3.57 0.699264 10.9334
61 3.63 0.655868 11.273
62 3.69 0.647422 11.6194
63 3.75 0.638452 11.9722
64 3.81 0.591154 12.3094
65 3.87 0.590298 12.6568
66 3.93 0.574059 13.0052
67 3.99 0.59369 13.3766
68 4.05 0.595158 13.7602
69 4.11 0.578812 14.1444
70 4.17 0.640719 14.5822
71 4.23 0.651402 15.0402
72 4.29 0.681429 15.533
73 4.35 0.724895 16.072
74 4.41 0.761572 16.654
75 4.47 0.793229 17.2768
76 4.53 0.849989 17.9622
77 4.59 0.922855 18.7262
78 4.65 0.941799 19.5264
79 4.71 0.999177 20.3974
80 4.77 1.0469 21.3334
81 4.83 1.08781 22.3306
82 4.89 1.14046 23.4022
83 4.95 1.19503 24.5528
84 5.01 1.21829 25.7544
85 5.07 1.23497 27.0018
86 5.13 1.25325 28.2978
87 5.19 1.27073 29.6428
88 5.25 1.28156 31.0308
89 5.31 1.31052 32.4828
90 5.37 1.30452 33.961
91 5.43 1.25773 35.4182
92 5.49 1.24305 36.8904
93 5.55 1.18873 38.3292
94 5.61 1.19416 39.806
95 5.67 1.12834 41.2314
96 5.73 1.10281 42.6542
97 5.79 1.04652 44.0328
98 5.85 1.01788 45.4016
99 5.91 0.971378 46.7348
100 5.97 0.936528 48.0464
101 6.03 0.909445 49.3458
102 6.09 0.88681 50.6382
103 6.15 0.863266 51.9212
104 6.21 0.860128 53.2246
105 6.27 0.846981 54.533
106 6.33 0.822745 55.8284
107 6.39 0.845759 57.1854
108 6.45 0.823613 58.5318
109 6.51 0.808021 59.8774
110 6.57 0.835072 61.2938
111 6.63 0.861942 62.7826
112 6.69 0.872366 64.3168
113 6.75 0.880162 65.8926
114 6.81 0.903901 67.5398
115 6.87 0.915034 69.2368
116 6.93 0.954687 71.0384
117 6.99 0.973265 72.907
118 7.05 1.00746 74.8746
119 7.11 1.00764 76.8762
120 7.17 1.03451 78.966
121 7.23 1.05529 81.1336
122 7.29 1.07438 83.3772
123 7.35 1.08772 85.6862
124 7.41 1.1004 88.0604
125 7.47 1.11508 90.5054
126 7.53 1.09999 92.9562
127 7.59 1.10661 95.4612
128 7.65 1.09358 97.976
129 7.71 1.09623 100.537
130 7.77 1.08611 103.113
131 7.83 1.0902 105.74
132 7.89 1.09609 108.421
133 7.95 1.07518 111.091
134 8.01 1.0481 113.733
135 8.07 1.05227 116.426
136 8.13 1.03618 119.117
137 8.19 1.02568 121.821
138 8.25 1.01972 124.548
139 8.31 0.986838 127.226
140 8.37 0.990977 129.954
141 8.43 0.971119 132.666
142 8.49 0.962173 135.391
143 8.55 0.953311 138.129
144 8.61 0.944122 140.879
145 8.67 0.936855 143.647
146 8.73 0.920816 146.404
147 8.79 0.930422 149.229
148 8.85 0.917459 152.053
149 8.91 0.940086 154.985
150 8.97 0.925085 157.91
151 9.03 0.939797 160.921
152 9.09 0.955706 164.024
153 9.15 0.949232 167.147
154 9.21 0.971346 170.385
155 9.27 0.973917 173.673
156 9.33 0.976516 177.013
157 9.39 0.993748 180.456
158 9.45 0.984816 183.912
159 9.51 1.01379 187.515
160 9.57 1.01613 191.172
161 9.63 1.01508 194.871
162 9.69 1.03551 198.691
163 9.75 1.0303 202.54
164 9.81 1.02916 206.432
165 9.87 1.04234 210.422
166 9.93 1.04862 214.485
167 9.99 1.0506 218.605
168 10.05 1.05079 222.775
169 10.11 1.04672 226.979
170 10.17 1.04386 231.222
171 10.23 1.04108 235.503
172 10.29 1.03859 239.824
173 10.35 1.02977 244.159
174 10.41 1.02037 248.504
175 10.47 1.01721 252.885
176 10.53 1.01437 257.305
177 10.59 1.01067 261.759
178 10.65 1.00874 266.254
179 10.71 1.00594 270.788
180 10.77 0.989675 275.299
181 10.83 0.99037 279.864
182 10.89 0.977684 284.42
183 10.95 0.990474 289.086
184 11.01 0.970177 293.707
185 11.07 0.97327 298.394
186 11.13 0.970858 303.12
187 11.19 0.975108 307.918
188 11.25 0.972134 312.752
189 11.31 0.963757 317.596
190 11.37 0.972078 322.534
191 11.43 0.973781 327.533
192 11.49 0.97104 332.571
193 11.55 0.981924 337.718
194 11.61 0.976597 342.891
195 11.67 0.986014 348.167
196 11.73 0.999147 353.569
197 11.79 0.986477 358.957
198 11.85 0.999022 364.47
199 11.91 1.01195 370.11
200 11.97 0.999695 375.739
110000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00858412 0.0018
40 2.37 0.0443995 0.0116
41 2.43 0.245647 0.0686
42 2.49 0.692827 0.2374
43 2.55 1.42532 0.6016
44 2.61 2.154 1.1782
45 2.67 2.53734 1.889
46 2.73 2.89141 2.7358
47 2.79 2.87824 3.6162
48 2.85 2.73577 4.4894
49 2.91 2.48889 5.3176
50 2.97 2.24625 6.0962
51 3.03 1.93753 6.7952
52 3.09 1.6482 7.4136
53 3.15 1.54395 8.0156
54 3.21 1.32032 8.5502
55 3.27 1.14998 9.0334
56 3.33 1.01069 9.4738
57 3.39 0.906143 9.883
58 3.45 0.788522 10.2518
59 3.51 0.722548 10.6016
60 3.57 0.710845 10.9576
61 3.63 0.662048 11.3004
62 3.69 0.625368 11.635
63 3.75 0.601535 11.9674
64 3.81 0.595361 12.307
65 3.87 0.553935 12.633
66 3.93 0.569116 12.9784
67 3.99 0.586337 13.3452
68 4.05 0.578712 13.7182
69 4.11 0.623406 14.132
70 4.17 0.616425 14.5532
71 4.23 0.661358 15.0182
72 4.29 0.655986 15.4926
73 4.35 0.706874 16.0182
74 4.41 0.755814 16.5958
75 4.47 0.818957 17.2388
76 4.53 0.823698 17.903
77 4.59 0.896522 18.6452
78 4.65 0.986524 19.4834
79 4.71 1.03267 20.3836
80 4.77 1.0337 21.3078
81 4.83 1.12665 22.3406
82 4.89 1.14493 23.4164
83 4.95 1.19857 24.5704
84 5.01 1.23532 25.7888
85 5.07 1.24309 27.0444
86 5.13 1.28613 28.3744
87 5.19 1.26677 29.7152
88 5.25 1.26586 31.0862
89 5.31 1.28688 32.512
90 5.37 1.30223 33.9876
91 5.43 1.28466 35.476
92 5.49 1.25251 36.9594
93 5.55 1.21037 38.4244
94 5.61 1.16166 39.861
95 5.67 1.12897 41.2872
96 5.73 1.08142 42.6824
97 5.79 1.04607 44.0604
98 5.85 1.00628 45.4136
99 5.91 0.967298 46.7412
100 5.97 0.936385 48.0526
101 6.03 0.922463 49.3706
102 6.09 0.875969 50.6472
103 6.15 0.871475 51.9424
104 6.21 0.827132 53.1958
105 6.27 0.838696 54.4914
106 6.33 0.833669 55.804
107 6.39 0.811729 57.1064
108 6.45 0.804405 58.4214
109 6.51 0.826636 59.798
110 6.57 0.842736 61.2274
111 6.63 0.8565 62.7068
112 6.69 0.877824 64.2506
113 6.75 0.891109 65.846
114 6.81 0.915864 67.515
115 6.87 0.935956 69.2508
116 6.93 0.953309 71.0498
117 6.99 0.972223 72.9164
118 7.05 0.989846 74.8496
119 7.11 1.01006 76.856
120 7.17 1.04134 78.9596
121 7.23 1.06211 81.1412
122 7.29 1.0741 83.3842
123 7.35 1.07896 85.6746
124 7.41 1.09057 88.0276
125 7.47 1.12594 90.4964
126 7.53 1.11166 92.9732
127 7.59 1.115 95.4972
128 7.65 1.09862 98.0236
129 7.71 1.11807 100.635
130 7.77 1.10306 103.252
131 7.83 1.09485 105.89
132 7.89 1.09118 108.559
133 7.95 1.06463 111.203
134 8.01 1.06119 113.878
135 8.07 1.04086 116.542
136 8.13 1.02178 119.196
137 8.19 1.0014 121.835
138 8.25 1.00087 124.512
139 8.31 0.974751 127.157
140 8.37 0.980151 129.855
141 8.43 0.97957 132.59
142 8.49 0.962596 135.317
143 8.55 0.959299 138.072
144 8.61 0.942199 140.817
145 8.67 0.934756 143.578
146 8.73 0.931769 146.368
147 8.79 0.91896 149.158
148 8.85 0.93728 152.043
149 8.91 0.922711 154.921
150 8.97 0.931727 157.867
151 9.03 0.954841 160.927
152 9.09 0.938704 163.974
153 9.15 0.948745 167.096
154 9.21 0.968166 170.323
155 9.27 0.970541 173.6
156 9.33 0.989497 176.984
157 9.39 1.00789 180.476
158 9.45 0.989946 183.95
159 9.51 1.00625 187.526
160 9.57 1.02224 191.205
161 9.63 1.02151 194.927
162 9.69 1.0263 198.714
163 9.75 1.02061 202.526
164 9.81 1.04852 206.491
165 9.87 1.04406 210.488
166 9.93 1.05162 214.563
167 9.99 1.03877 218.636
168 10.05 1.05638 222.829
169 10.11 1.05429 227.063
170 10.17 1.04489 231.31
171 10.23 1.03627 235.571
