# Time-averaged data for fix rdf2_out
# TimeStep Number-of-rows
# Row c_rdf2[1] c_rdf2[2] c_rdf2[3]
240000 100
50 3.96 0.746728 13.1416
51 4.04 0.747201 13.7662
52 4.12 0.759387 14.4264
53 4.2 0.768245 15.1204
54 4.28 0.787129 15.8589
55 4.36 0.80553 16.6431
56 4.44 0.828965 17.4801
57 4.52 0.858499 18.3784
58 4.6 0.884931 19.3374
59 4.68 0.915161 20.3639
60 4.76 0.954095 21.4711
61 4.84 0.979666 22.6464
62 4.92 1.01055 23.8992
63 5 1.0422 25.2336
64 5.08 1.08203 26.6636
65 5.16 1.10314 28.1679
66 5.24 1.12599 29.7513
67 5.32 1.13993 31.4036
68 5.4 1.1482 33.1183
69 5.48 1.14468 34.8788
70 5.56 1.13818 36.6808
71 5.64 1.12385 38.5117
72 5.72 1.10516 40.3635
73 5.8 1.0827 42.2289
74 5.88 1.07088 44.1251
75 5.96 1.04808 46.0317
76 6.04 1.02473 47.9463
77 6.12 1.00896 49.8817
78 6.2 0.996614 51.8437
79 6.28 0.986925 53.8371
80 6.36 0.97863 55.8644
81 6.44 0.964546 57.9131
82 6.52 0.938794 59.957
83 6.6 0.934195 62.041
84 6.68 0.931158 64.169
85 6.76 0.925415 66.3348
86 6.84 0.920001 68.5392
87 6.92 0.928264 70.8157
88 7 0.924768 73.1364
89 7.08 0.93792 75.5442
90 7.16 0.936786 78.0037
91 7.24 0.949082 80.5515
92 7.32 0.957644 83.1795
93 7.4 0.97171 85.9046
94 7.48 0.983576 88.723
95 7.56 0.999122 91.6474
96 7.64 1.0133 94.6765
97 7.72 1.02519 97.8056
98 7.8 1.04274 101.055
99 7.88 1.05394 104.406
100 7.96 1.05798 107.839
283000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000482671 0.000111111
28 2.2 0.00761957 0.002
29 2.28 0.0417312 0.0131111
30 2.36 0.150153 0.0559444
31 2.44 0.447157 0.192296
32 2.52 1.19537 0.581093
33 2.6 2.12822 1.31794
34 2.68 2.43756 2.21463
35 2.76 2.59089 3.22546
36 2.84 2.44282 4.23457
37 2.92 2.12596 5.16296
38 3 1.80277 5.99394
39 3.08 1.55754 6.75069
40 3.16 1.36105 7.44676
41 3.24 1.19369 8.08854
42 3.32 1.04425 8.67804
43 3.4 0.953118 9.24233
44 3.48 0.881319 9.78896
45 3.56 0.851371 10.3416
46 3.64 0.795858 10.8816
47 3.72 0.768529 11.4263
48 3.8 0.742647 11.9755
49 3.88 0.741425 12.5472
50 3.96 0.741932 13.1431
51 4.04 0.751056 13.7709
52 4.12 0.75634 14.4284
53 4.2 0.769803 15.1239
54 4.28 0.78557 15.8609
55 4.36 0.81078 16.6502
56 4.44 0.829937 17.4881
57 4.52 0.852552 18.3802
58 4.6 0.885854 19.3402
59 4.68 0.909961 20.3609
60 4.76 0.95084 21.4643
61 4.84 0.980607 22.6407
62 4.92 1.00797 23.8903
63 5 1.04952 25.2341
64 5.08 1.07741 26.658
65 5.16 1.10481 28.1646
66 5.24 1.12445 29.7458
67 5.32 1.14751 31.4091
68 5.4 1.14609 33.1207
69 5.48 1.14328 34.879
70 5.56 1.13931 36.6828
71 5.64 1.12098 38.509
72 5.72 1.10897 40.3672
73 5.8 1.08729 42.2404
74 5.88 1.0669 44.1296
75 5.96 1.04189 46.025
76 6.04 1.02723 47.9442
77 6.12 1.01295 49.8873
78 6.2 0.999916 51.8558
79 6.28 0.983955 53.8432
80 6.36 0.970933 55.8545
81 6.44 0.965549 57.9054
82 6.52 0.946015 59.965
83 6.6 0.930675 62.0412
84 6.68 0.927746 64.1614
85 6.76 0.926111 66.3288
86 6.84 0.924824 68.5447
87 6.92 0.923182 70.8088
88 7 0.931941 73.1475
89 7.08 0.927403 75.5283
90 7.16 0.938916 77.9934
91 7.24 0.948433 80.5395
92 7.32 0.958305 83.1692
93 7.4 0.977508 85.9106
94 7.48 0.9879 88.7414
95 7.56 0.999464 91.6669
96 7.64 1.01117 94.6896
97 7.72 1.02674 97.8234
98 7.8 1.04087 101.067
99 7.88 1.05219 104.413
100 7.96 1.06285 107.862
283100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000965343 0.000222222
28 2.2 0.00634964 0.0017963
29 2.28 0.0398533 0.0124074
30 2.36 0.155281 0.0567037
31 2.44 0.458878 0.19663
32 2.52 1.20066 0.587148
33 2.6 2.11105 1.31806
34 2.68 2.45765 2.22213
35 2.76 2.55733 3.21987
36 2.84 2.4248 4.22154
37 2.92 2.12935 5.15141
38 3 1.81386 5.9875
39 3.08 1.57892 6.75463
40 3.16 1.35805 7.44917
41 3.24 1.1901 8.08902
42 3.32 1.04973 8.68161
43 3.4 0.94508 9.24115
44 3.48 0.8915 9.79409
45 3.56 0.847605 10.3443
46 3.64 0.810676 10.8944
47 3.72 0.769365 11.4396
48 3.8 0.729425 11.9791
49 3.88 0.735733 12.5464
50 3.96 0.750763 13.1493
51 4.04 0.750657 13.7768
52 4.12 0.755126 14.4333
53 4.2 0.766011 15.1253
54 4.28 0.788886 15.8654
55 4.36 0.803837 16.648
56 4.44 0.81752 17.4734
57 4.52 0.858358 18.3715
58 4.6 0.888332 19.3342
59 4.68 0.91247 20.3577
60 4.76 0.94835 21.4582
61 4.84 0.979218 22.633
62 4.92 1.01538 23.8918
63 5 1.04859 25.2344
64 5.08 1.07954 26.6611
65 5.16 1.09573 28.1553
66 5.24 1.12998 29.7443
67 5.32 1.1459 31.4052
68 5.4 1.15771 33.1342
69 5.48 1.15026 34.9032
70 5.56 1.13591 36.7016
71 5.64 1.1171 38.5215
72 5.72 1.10503 40.3731
73 5.8 1.08195 42.2372
74 5.88 1.06437 44.1218
75 5.96 1.04365 46.0204
76 6.04 1.02729 47.9398
77 6.12 1.01496 49.8867
78 6.2 0.996539 51.8485
79 6.28 0.982534 53.8331
80 6.36 0.981348 55.866
81 6.44 0.964895 57.9155
82 6.52 0.939483 59.9608
83 6.6 0.928384 62.0319
84 6.68 0.929173 64.1554
85 6.76 0.926262 66.3231
86 6.84 0.921903 68.5321
87 6.92 0.927479 70.8067
88 7 0.930007 73.1405
89 7.08 0.931782 75.5326
90 7.16 0.938189 77.9958
91 7.24 0.952945 80.554
92 7.32 0.964008 83.1994
93 7.4 0.97311 85.9284
94 7.48 0.982142 88.7427
95 7.56 0.997863 91.6635
96 7.64 1.01643 94.7019
97 7.72 1.02732 97.8375
98 7.8 1.03744 101.07
99 7.88 1.04857 104.405
100 7.96 1.05743 107.836
283200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000482671 0.000111111
28 2.2 0.00657375 0.00174074
29 2.28 0.0410357 0.0126667
30 2.36 0.15606 0.0571852
31 2.44 0.445456 0.193019
32 2.52 1.19218 0.580778
33 2.6 2.11576 1.31331
34 2.68 2.43223 2.20804
35 2.76 2.57147 3.2113
36 2.84 2.44394 4.22087
37 2.92 2.13457 5.15302
38 3 1.82575 5.99459
39 3.08 1.55689 6.75102
40 3.16 1.37087 7.45211
41 3.24 1.19558 8.09491
42 3.32 1.06223 8.69456
43 3.4 0.943609 9.25322
44 3.48 0.883737 9.80135
45 3.56 0.845608 10.3502
46 3.64 0.804482 10.8961
47 3.72 0.766622 11.4395
48 3.8 0.733858 11.9822
49 3.88 0.733259 12.5475
50 3.96 0.744145 13.1452
51 4.04 0.741884 13.7653
52 4.12 0.756085 14.4226
53 4.2 0.771668 15.1198
54 4.28 0.786043 15.8572
55 4.36 0.801345 16.6374
56 4.44 0.826544 17.4719
57 4.52 0.854588 18.3661
58 4.6 0.889203 19.3297
59 4.68 0.923729 20.3659
60 4.76 0.947393 21.4652
61 4.84 0.985176 22.6472
62 4.92 1.00493 23.893
63 5 1.04217 25.2274
64 5.08 1.07693 26.6507
65 5.16 1.10404 28.1562
66 5.24 1.1257 29.7391
67 5.32 1.14774 31.4028
68 5.4 1.15218 33.1234
69 5.48 1.14764 34.8885
70 5.56 1.13876 36.6914
71 5.64 1.12496 38.5241
72 5.72 1.10403 40.374
73 5.8 1.08356 42.2408
74 5.88 1.06679 44.1298
75 5.96 1.04547 46.0317
76 6.04 1.03023 47.9566
77 6.12 1.01173 49.8973
78 6.2 0.996163 51.8584
79 6.28 0.984056 53.846
80 6.36 0.973964 55.8636
81 6.44 0.961286 57.9054
82 6.52 0.94223 59.9568
83 6.6 0.929355 62.03
84 6.68 0.928711 64.1524
85 6.76 0.930819 66.3309
86 6.84 0.926617 68.5511
87 6.92 0.927539 70.8258
88 7 0.925491 73.1483
89 7.08 0.933217 75.5441
90 7.16 0.939141 78.0098
91 7.24 0.945184 80.5471
92 7.32 0.956929 83.1731
93 7.4 0.970185 85.8939
94 7.48 0.987738 88.7242
95 7.56 0.998572 91.6471
96 7.64 1.01592 94.684
97 7.72 1.03006 97.8281
98 7.8 1.04088 101.071
99 7.88 1.04902 104.407
100 7.96 1.0557 107.833
283300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000724007 0.000166667
28 2.2 0.00769427 0.00207407
29 2.28 0.0403401 0.0128148
30 2.36 0.155151 0.0570741
31 2.44 0.44995 0.194278
32 2.52 1.18512 0.579741
33 2.6 2.11421 1.31174
34 2.68 2.45211 2.21378
35 2.76 2.55965 3.21243
36 2.84 2.44887 4.22404
37 2.92 2.13389 5.15589
38 3 1.81607 5.993
39 3.08 1.55338 6.74772
40 3.16 1.36522 7.44593
41 3.24 1.20371 8.09309
42 3.32 1.05954 8.69122
43 3.4 0.948927 9.25304
44 3.48 0.887529 9.80352
45 3.56 0.847491 10.3536
46 3.64 0.799788 10.8963
47 3.72 0.763512 11.4375
48 3.8 0.738139 11.9834
49 3.88 0.731386 12.5473
50 3.96 0.741909 13.1431
51 4.04 0.742083 13.7634
52 4.12 0.750908 14.4162
53 4.2 0.770726 15.1125
54 4.28 0.786399 15.8503
55 4.36 0.810437 16.6393
56 4.44 0.82493 17.4722
57 4.52 0.859667 18.3717
58 4.6 0.885837 19.3317
59 4.68 0.920857 20.3646
60 4.76 0.949451 21.4664
61 4.84 0.980515 22.6427
62 4.92 1.01003 23.8949
63 5 1.04691 25.2353
64 5.08 1.07935 26.6618
65 5.16 1.10678 28.171
66 5.24 1.13123 29.7618
67 5.32 1.14154 31.4164
68 5.4 1.1462 33.1282
69 5.48 1.1428 34.8858
70 5.56 1.13586 36.6841
71 5.64 1.12389 38.515
72 5.72 1.10615 40.3686
73 5.8 1.08697 42.2412
74 5.88 1.06634 44.1294
75 5.96 1.04752 46.0351
76 6.04 1.02572 47.9515
77 6.12 1.01058 49.89
78 6.2 0.997837 51.8544
79 6.28 0.981415 53.8366
80 6.36 0.971363 55.8489
81 6.44 0.96391 57.8963
82 6.52 0.939466 59.9416
83 6.6 0.936162 62.0301
84 6.68 0.93632 64.1698
85 6.76 0.923397 66.3309
86 6.84 0.927869 68.5541
87 6.92 0.922488 70.8165
88 7 0.928952 73.1477
89 7.08 0.930642 75.5368
90 7.16 0.940263 78.0054
91 7.24 0.943425 80.5381
92 7.32 0.961193 83.1757
93 7.4 0.975798 85.9123
94 7.48 0.987506 88.742
95 7.56 0.998787 91.6655
96 7.64 1.01486 94.6992
97 7.72 1.02508 97.828
98 7.8 1.03894 101.065
99 7.88 1.04926 104.402
100 7.96 1.05468 107.824
283400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000321781 7.40741e-05
28 2.2 0.00836659 0.00214815
29 2.28 0.0396446 0.0127037
30 2.36 0.155087 0.0569444
31 2.44 0.453959 0.19537
32 2.52 1.17635 0.577981
33 2.6 2.13202 1.31615
34 2.68 2.42936 2.20981
35 2.76 2.57935 3.21615
36 2.84 2.44268 4.2252
37 2.92 2.13249 5.15644
38 3 1.81776 5.99433
39 3.08 1.56409 6.75426
40 3.16 1.36087 7.45024
41 3.24 1.20047 8.09567
42 3.32 1.05097 8.68896
43 3.4 0.951711 9.25243
44 3.48 0.879049 9.79765
45 3.56 0.842298 10.3444
46 3.64 0.806119 10.8914
47 3.72 0.762833 11.432
48 3.8 0.739241 11.9787
49 3.88 0.731962 12.5431
50 3.96 0.74463 13.1411
51 4.04 0.749438 13.7676
52 4.12 0.758556 14.427
53 4.2 0.763039 15.1164
54 4.28 0.786557 15.8543
55 4.36 0.80688 16.6399
56 4.44 0.832799 17.4807
57 4.52 0.856393 18.3768
58 4.6 0.882316 19.3329
59 4.68 0.912982 20.357
60 4.76 0.947568 21.4566
61 4.84 0.986967 22.6407
62 4.92 1.01702 23.9015
63 5 1.04401 25.2382
64 5.08 1.0791 26.6644
65 5.16 1.10992 28.1779
66 5.24 1.12471 29.7595
67 5.32 1.14001 31.4119
68 5.4 1.14731 33.1253
69 5.48 1.14806 34.891
70 5.56 1.12975 36.6797
71 5.64 1.12284 38.5089
72 5.72 1.10689 40.3636
73 5.8 1.08352 42.2304
74 5.88 1.07012 44.1252
75 5.96 1.0466 46.0292
76 6.04 1.03012 47.9539
77 6.12 1.01239 49.8958
78 6.2 0.995241 51.8551
79 6.28 0.982561 53.8397
80 6.36 0.973749 55.8569
81 6.44 0.964233 57.905
82 6.52 0.941209 59.9541
83 6.6 0.931057 62.0312
84 6.68 0.926717 64.149
85 6.76 0.933114 66.3328
86 6.84 0.928279 68.557
87 6.92 0.921808 70.8177
88 7 0.928613 73.148
89 7.08 0.931132 75.5384
90 7.16 0.934458 77.9918
91 7.24 0.948737 80.5387
92 7.32 0.960397 83.1742
93 7.4 0.97414 85.9061
94 7.48 0.987299 88.7352
95 7.56 0.998274 91.6572
96 7.64 1.01411 94.6887
97 7.72 1.02698 97.8233
98 7.8 1.0391 101.061
99 7.88 1.05206 104.407
100 7.96 1.05653 107.835
283500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000563117 0.00012963
28 2.2 0.00784368 0.00207407
29 2.28 0.0417312 0.0131852
30 2.36 0.155346 0.0575
31 2.44 0.455295 0.196333
32 2.52 1.18586 0.582037
33 2.6 2.1179 1.31531
34 2.68 2.44068 2.21315
35 2.76 2.56796 3.21504
36 2.84 2.41933 4.21444
37 2.92 2.15132 5.15391
38 3 1.81322 5.9897
39 3.08 1.56691 6.751
40 3.16 1.36754 7.45039
41 3.24 1.20002 8.09557
42 3.32 1.05494 8.69111
43 3.4 0.942139 9.24891
44 3.48 0.888036 9.7997
45 3.56 0.839845 10.3448
46 3.64 0.8044 10.8907
47 3.72 0.766935 11.4342
48 3.8 0.737238 11.9795
49 3.88 0.730209 12.5425
50 3.96 0.744745 13.1406
51 4.04 0.746292 13.7644
52 4.12 0.753678 14.4196
53 4.2 0.768409 15.1138
54 4.28 0.786616 15.8518
55 4.36 0.81175 16.6421
56 4.44 0.831166 17.4813
57 4.52 0.857897 18.3789
58 4.6 0.885922 19.339
59 4.68 0.917208 20.3679
60 4.76 0.947967 21.4679
61 4.84 0.983602 22.6479
62 4.92 1.00834 23.898
63 5 1.04726 25.2389
64 5.08 1.07846 26.6642
65 5.16 1.10018 28.1644
66 5.24 1.1356 29.7613
67 5.32 1.14559 31.4219
68 5.4 1.14735 33.1353
69 5.48 1.14257 34.8926
70 5.56 1.13345 36.6871
71 5.64 1.11833 38.5089
72 5.72 1.10597 40.3621
73 5.8 1.08621 42.2335
74 5.88 1.06422 44.1179
75 5.96 1.04603 46.0209
76 6.04 1.02334 47.9329
77 6.12 1.01265 49.8753
78 6.2 0.999427 51.8429
79 6.28 0.977399 53.817
80 6.36 0.977808 55.8426
81 6.44 0.965976 57.8944
82 6.52 0.949281 59.9611
83 6.6 0.934892 62.0467
84 6.68 0.927382 64.166
85 6.76 0.926206 66.3337
86 6.84 0.924809 68.5496
87 6.92 0.922344 70.8116
88 7 0.929579 73.1444
89 7.08 0.934588 75.5436
90 7.16 0.94137 78.0152
91 7.24 0.944598 80.5509
92 7.32 0.961558 83.1896
93 7.4 0.972325 85.9165
94 7.48 0.985043 88.739
95 7.56 1.00197 91.6719
96 7.64 1.01345 94.7014
97 7.72 1.02512 97.8303
98 7.8 1.03796 101.064
99 7.88 1.05022 104.404
100 7.96 1.06235 107.852
283600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000482671 0.000111111
28 2.2 0.00829189 0.00216667
29 2.28 0.0406879 0.013
30 2.36 0.157099 0.0578148
31 2.44 0.460396 0.198204
32 2.52 1.18495 0.583611
33 2.6 2.12127 1.31806
34 2.68 2.45584 2.22146
35 2.76 2.54912 3.216
36 2.84 2.43443 4.22165
37 2.92 2.11807 5.14659
38 3 1.82483 5.98774
39 3.08 1.56913 6.75011
40 3.16 1.35562 7.44341
41 3.24 1.1911 8.0838
42 3.32 1.06688 8.68607
43 3.4 0.951116 9.24919
44 3.48 0.8935 9.80337
45 3.56 0.838047 10.3473
46 3.64 0.799651 10.89
47 3.72 0.765916 11.4328
48 3.8 0.73521 11.9765
49 3.88 0.726822 12.5369
50 3.96 0.743361 13.1339
51 4.04 0.753958 13.7642
52 4.12 0.755211 14.4207
53 4.2 0.773165 15.1192
54 4.28 0.78553 15.8562
55 4.36 0.810742 16.6455
56 4.44 0.831588 17.4851
57 4.52 0.859154 18.384
58 4.6 0.884401 19.3425
59 4.68 0.924159 20.3791
60 4.76 0.941663 21.4718
61 4.84 0.979064 22.6464
62 4.92 1.00844 23.8966
63 5 1.04979 25.2407
64 5.08 1.07602 26.6629
65 5.16 1.10491 28.1695
66 5.24 1.13051 29.7593
67 5.32 1.14626 31.4207
68 5.4 1.15296 33.1426
69 5.48 1.14489 34.9034
70 5.56 1.13134 36.6945
71 5.64 1.11538 38.5116
72 5.72 1.09942 40.3539
73 5.8 1.08682 42.2263
74 5.88 1.06409 44.1105
75 5.96 1.04284 46.0076
76 6.04 1.02638 47.9253
77 6.12 1.00711 49.8571
78 6.2 0.999831 51.8254
79 6.28 0.990519 53.8261
80 6.36 0.980892 55.8581
81 6.44 0.9682 57.9146
82 6.52 0.943761 59.9693
83 6.6 0.933373 62.0515
84 6.68 0.927544 64.1712
85 6.76 0.926096 66.3386
86 6.84 0.921879 68.5475
87 6.92 0.925395 70.817
88 7 0.928554 73.1471
89 7.08 0.933275 75.543
90 7.16 0.941018 78.0137
91 7.24 0.952131 80.5697
92 7.32 0.960674 83.2059
93 7.4 0.967187 85.9184
94 7.48 0.981883 88.7319
95 7.56 1.00081 91.6613
96 7.64 1.01187 94.6861
97 7.72 1.02549 97.8162
98 7.8 1.03606 101.044
99 7.88 1.05231 104.391
100 7.96 1.06016 107.831
283700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000402226 9.25926e-05
28 2.2 0.00642435 0.00168519
29 2.28 0.0424267 0.0129815
30 2.36 0.147102 0.0549444
31 2.44 0.454141 0.193426
32 2.52 1.19434 0.581889
33 2.6 2.10314 1.31006
34 2.68 2.46389 2.21643
35 2.76 2.59236 3.22783
36 2.84 2.42986 4.23159
37 2.92 2.13007 5.16178
38 3 1.8184 5.99996
39 3.08 1.56825 6.76191
40 3.16 1.34407 7.4493
41 3.24 1.18742 8.0877
42 3.32 1.05931 8.6857
43 3.4 0.949083 9.24761
44 3.48 0.881199 9.79417
45 3.56 0.841185 10.3402
46 3.64 0.802026 10.8844
47 3.72 0.765289 11.4268
48 3.8 0.73824 11.9728
49 3.88 0.733571 12.5384
50 3.96 0.737989 13.1311
51 4.04 0.746647 13.7552
52 4.12 0.761538 14.4172
53 4.2 0.769434 15.1124
54 4.28 0.787603 15.8513
55 4.36 0.8061 16.6361
56 4.44 0.838943 17.4831
57 4.52 0.853172 18.3758
58 4.6 0.889835 19.3401
59 4.68 0.918083 20.3699
60 4.76 0.949547 21.4718
61 4.84 0.981317 22.6491
62 4.92 1.01569 23.9083
63 5 1.04813 25.2502
64 5.08 1.0816 26.6797
65 5.16 1.10483 28.1863
66 5.24 1.1262 29.77
67 5.32 1.13676 31.4177
68 5.4 1.14559 33.1285
69 5.48 1.14385 34.8878
70 5.56 1.13292 36.6814
71 5.64 1.12709 38.5176
72 5.72 1.1042 40.3678
73 5.8 1.08301 42.2336
74 5.88 1.06318 44.1162
75 5.96 1.04212 46.0121
76 6.04 1.02655 47.93
77 6.12 1.01502 49.877
78 6.2 0.996266 51.8384
79 6.28 0.981397 53.8206
80 6.36 0.976217 55.8429
81 6.44 0.959786 57.8815
82 6.52 0.944118 59.937
83 6.6 0.934651 62.0221
84 6.68 0.929197 64.1455
85 6.76 0.930202 66.3225
86 6.84 0.928936 68.5483
87 6.92 0.930016 70.8291
88 7 0.928384 73.1589
89 7.08 0.934559 75.5581
90 7.16 0.940707 78.0279
91 7.24 0.947426 80.5713
92 7.32 0.957657 83.1992
93 7.4 0.974372 85.9318
94 7.48 0.985425 88.7555
95 7.56 0.995731 91.6701
96 7.64 1.01262 94.6971
97 7.72 1.02563 97.8276
98 7.8 1.036 101.056
99 7.88 1.04952 104.393
100 7.96 1.05706 107.823
283800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000402226 9.25926e-05
28 2.2 0.00791838 0.00205556
29 2.28 0.0415225 0.0131111
30 2.36 0.158008 0.0581852
31 2.44 0.457056 0.197556
32 2.52 1.18472 0.582889
33 2.6 2.11057 1.31363
34 2.68 2.44929 2.21463
35 2.76 2.55927 3.21313
36 2.84 2.4369 4.2198
37 2.92 2.14021 5.15441
38 3 1.81788 5.99235
39 3.08 1.57507 6.75761
40 3.16 1.35772 7.45198
41 3.24 1.1962 8.09511
42 3.32 1.05626 8.69139
43 3.4 0.948207 9.25278
44 3.48 0.881916 9.79978
45 3.56 0.840501 10.3453
46 3.64 0.799269 10.8877
47 3.72 0.769078 11.4328
48 3.8 0.730227 11.9728
49 3.88 0.731674 12.5369
50 3.96 0.744376 13.1348
51 4.04 0.750457 13.7621
52 4.12 0.75911 14.422
53 4.2 0.767569 15.1155
54 4.28 0.791412 15.8579
55 4.36 0.806994 16.6436
56 4.44 0.83102 17.4826
57 4.52 0.857296 18.3796
58 4.6 0.88717 19.3411
59 4.68 0.919206 20.3722
60 4.76 0.939716 21.4626
61 4.84 0.983941 22.6431
62 4.92 1.01478 23.9011
63 5 1.04907 25.2443
64 5.08 1.07581 26.6661
65 5.16 1.11094 28.181
66 5.24 1.13081 29.7712
67 5.32 1.14367 31.4289
68 5.4 1.14434 33.1379
69 5.48 1.13917 34.8899
70 5.56 1.13023 36.6793
71 5.64 1.12075 38.5051
72 5.72 1.10603 40.3584
73 5.8 1.08195 42.2225
74 5.88 1.07315 44.1227
75 5.96 1.0446 46.023
76 6.04 1.02356 47.9354
77 6.12 1.00835 49.8696
78 6.2 0.997893 51.8341
79 6.28 0.988759 53.8312
80 6.36 0.973186 55.8473
81 6.44 0.966203 57.8995
82 6.52 0.948967 59.9655
83 6.6 0.931613 62.0439
84 6.68 0.927066 64.1625
85 6.76 0.929079 66.3368
86 6.84 0.921748 68.5454
87 6.92 0.930439 70.8273
88 7 0.926974 73.1535
89 7.08 0.931601 75.5451
90 7.16 0.942139 78.0186
91 7.24 0.946771 80.5603
92 7.32 0.958595 83.1908
93 7.4 0.974015 85.9224
94 7.48 0.984636 88.7438
95 7.56 1.00209 91.677
96 7.64 1.01087 94.6988
97 7.72 1.02391 97.824
98 7.8 1.03931 101.062
99 7.88 1.04865 104.397
100 7.96 1.05921 107.834
283900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
